5.1v,5.1i,5.2v,5.2i,5.3v,5.3i,5.4v,5.4i,5.5v,5.5i,5.6v,5.6i,5.7v,5.7i,5.8v,5.8i,5.9v,5.9i,6.0v,6.0i
1,1.08E-05,1,1.09E-05,1,1.10E-05,1,1.11E-05,1,1.12E-05,1,1.13E-05,1,1.14E-05,1,1.15E-05,1,1.16E-05,1,1.17E-05
1.000000004,1.04E-05,1.000000004,1.05E-05,1.000000004,1.06E-05,1.000000004,1.07E-05,1.000000004,1.09E-05,1.000000004,1.10E-05,1.000000004,1.11E-05,1.000000004,1.12E-05,1.000000004,1.13E-05,1.000000004,1.14E-05
1.000000014,1.00E-05,1.000000014,1.01E-05,1.000000014,1.03E-05,1.000000014,1.04E-05,1.000000014,1.05E-05,1.000000014,1.06E-05,1.000000014,1.07E-05,1.000000014,1.08E-05,1.000000014,1.09E-05,1.000000014,1.10E-05
1.000000032,9.66E-06,1.000000032,9.79E-06,1.000000032,9.91E-06,1.000000032,1.00E-05,1.000000032,1.01E-05,1.000000032,1.03E-05,1.000000032,1.04E-05,1.000000032,1.05E-05,1.000000032,1.06E-05,1.000000032,1.07E-05
1.000000089,8.98E-06,1.000000089,9.10E-06,1.000000089,9.23E-06,1.000000089,9.35E-06,1.000000089,9.47E-06,1.000000089,9.59E-06,1.000000089,9.70E-06,1.000000089,9.82E-06,1.000000089,9.93E-06,1.000000089,1.00E-05
1.000000175,8.33E-06,1.000000175,8.47E-06,1.000000175,8.59E-06,1.000000175,8.72E-06,1.000000175,8.84E-06,1.000000175,8.96E-06,1.000000175,9.08E-06,1.000000175,9.20E-06,1.000000175,9.31E-06,1.000000175,9.42E-06
1.00000029,7.74E-06,1.00000029,7.87E-06,1.00000029,8.00E-06,1.00000029,8.13E-06,1.00000029,8.25E-06,1.00000029,8.38E-06,1.00000029,8.50E-06,1.00000029,8.61E-06,1.000000433,8.19E-06,1.000000433,8.30E-06
1.000000433,7.18E-06,1.000000433,7.32E-06,1.000000433,7.45E-06,1.000000433,7.58E-06,1.000000433,7.70E-06,1.000000433,7.83E-06,1.000000433,7.95E-06,1.000000433,8.07E-06,1.000000742,7.34E-06,1.000000744,7.45E-06
1.000000604,6.67E-06,1.000000604,6.80E-06,1.000000604,6.93E-06,1.000000604,7.06E-06,1.000000604,7.19E-06,1.000000604,7.32E-06,1.000000604,7.44E-06,1.000000604,7.56E-06,1.000001135,6.57E-06,1.00000114,6.68E-06
1.000000804,6.19E-06,1.000000804,6.33E-06,1.000000804,6.46E-06,1.000000804,6.59E-06,1.000000804,6.71E-06,1.000000804,6.84E-06,1.000000804,6.96E-06,1.000000804,7.08E-06,1.00000161,5.89E-06,1.00000162,5.99E-06
1.000001033,5.75E-06,1.000001033,5.88E-06,1.000001033,6.01E-06,1.000001033,6.14E-06,1.000001033,6.27E-06,1.000001033,6.39E-06,1.000001033,6.51E-06,1.000001033,6.64E-06,1.000002168,5.28E-06,1.000002183,5.38E-06
1.000001575,4.95E-06,1.000001575,5.08E-06,1.000001575,5.21E-06,1.000001575,5.33E-06,1.000001575,5.46E-06,1.000001575,5.58E-06,1.000001575,5.70E-06,1.000001575,5.82E-06,1.000002809,4.73E-06,1.000002829,4.82E-06
1.000002232,4.27E-06,1.000002232,4.39E-06,1.000002232,4.51E-06,1.000002232,4.63E-06,1.000002232,4.75E-06,1.000002232,4.87E-06,1.000002232,4.99E-06,1.000002232,5.11E-06,1.000003531,4.24E-06,1.000003559,4.33E-06
1.000003001,3.68E-06,1.000003001,3.79E-06,1.000003001,3.91E-06,1.000003001,4.03E-06,1.000003001,4.14E-06,1.000003001,4.25E-06,1.000003001,4.37E-06,1.000003001,4.48E-06,1.000004336,3.80E-06,1.000004372,3.88E-06
1.000003884,3.17E-06,1.000003884,3.28E-06,1.000003884,3.39E-06,1.000003884,3.50E-06,1.000003884,3.61E-06,1.000003884,3.71E-06,1.000003884,3.82E-06,1.000003884,3.93E-06,1.000005222,3.40E-06,1.000005267,3.49E-06
1.000004879,2.73E-06,1.000004879,2.83E-06,1.000004879,2.93E-06,1.000004879,3.04E-06,1.000004879,3.14E-06,1.000004879,3.24E-06,1.000004879,3.35E-06,1.000004879,3.45E-06,1.00000619,3.05E-06,1.000006245,3.13E-06
1.000005986,2.35E-06,1.000005986,2.45E-06,1.000005986,2.54E-06,1.000005986,2.64E-06,1.000005986,2.74E-06,1.000005986,2.83E-06,1.000005986,2.93E-06,1.000005986,3.02E-06,1.000008367,2.45E-06,1.000008445,2.51E-06
1.000007205,2.03E-06,1.000007205,2.11E-06,1.000007205,2.20E-06,1.000007205,2.29E-06,1.000007205,2.38E-06,1.000007205,2.47E-06,1.000007205,2.56E-06,1.000007205,2.65E-06,1.000010866,1.96E-06,1.000010971,2.02E-06
1.000008534,1.75E-06,1.000008534,1.83E-06,1.000008534,1.91E-06,1.000008534,1.99E-06,1.000008534,2.08E-06,1.000008534,2.16E-06,1.000008534,2.24E-06,1.000008534,2.33E-06,1.000013682,1.57E-06,1.000013817,1.63E-06
1.000009974,1.51E-06,1.000009974,1.58E-06,1.000009974,1.66E-06,1.000009974,1.73E-06,1.000009974,1.81E-06,1.000009974,1.89E-06,1.000009974,1.97E-06,1.000009974,2.04E-06,1.000016811,1.26E-06,1.00001698,1.31E-06
1.000013182,1.11E-06,1.000013182,1.18E-06,1.000013182,1.24E-06,1.000013182,1.31E-06,1.000013182,1.37E-06,1.000013182,1.44E-06,1.000013182,1.50E-06,1.000013182,1.57E-06,1.000020249,1.01E-06,1.000020456,1.05E-06
1.000016822,8.24E-07,1.000016822,8.76E-07,1.000016822,9.28E-07,1.000016822,9.82E-07,1.000016822,1.04E-06,1.000016822,1.09E-06,1.000016822,1.15E-06,1.000016822,1.21E-06,1.000023992,8.15E-07,1.000024239,8.48E-07
1.000020886,6.10E-07,1.000020886,6.52E-07,1.000020886,6.95E-07,1.000020886,7.40E-07,1.000020886,7.85E-07,1.000020886,8.32E-07,1.000020886,8.79E-07,1.000020886,9.27E-07,1.000028033,6.56E-07,1.000028324,6.84E-07
1.000025368,4.53E-07,1.000025368,4.87E-07,1.000025368,5.22E-07,1.000025368,5.58E-07,1.000025368,5.95E-07,1.000025368,6.34E-07,1.000025368,6.73E-07,1.000025368,7.13E-07,1.000032367,5.29E-07,1.000032706,5.53E-07
1.000030258,3.37E-07,1.000030258,3.64E-07,1.000030258,3.93E-07,1.000030258,4.22E-07,1.000030258,4.53E-07,1.000030258,4.84E-07,1.000030258,5.16E-07,1.000030258,5.50E-07,1.000041889,3.41E-07,1.000042331,3.58E-07
1.000035546,2.52E-07,1.000035546,2.74E-07,1.000035546,2.97E-07,1.000035546,3.20E-07,1.000035546,3.45E-07,1.000035546,3.71E-07,1.000035546,3.98E-07,1.000035546,4.25E-07,1.000052505,2.21E-07,1.000053062,2.33E-07
1.000041223,1.90E-07,1.000041223,2.07E-07,1.000041223,2.26E-07,1.000041223,2.45E-07,1.000041223,2.65E-07,1.000041223,2.86E-07,1.000041223,3.08E-07,1.000041223,3.30E-07,1.000064156,1.46E-07,1.000064836,1.54E-07
1.000053699,1.07E-07,1.000053699,1.18E-07,1.000053699,1.29E-07,1.000053699,1.41E-07,1.000053699,1.54E-07,1.000053699,1.68E-07,1.000053699,1.82E-07,1.000053699,1.96E-07,1.000076775,9.93E-08,1.000077586,1.05E-07
1.000067587,6.28E-08,1.000067587,6.93E-08,1.000067587,7.63E-08,1.000067587,8.38E-08,1.000067587,9.19E-08,1.000067587,1.00E-07,1.000067587,1.10E-07,1.000067587,1.19E-07,1.000090293,7.14E-08,1.000091242,7.57E-08
1.000082782,4.09E-08,1.000082782,4.48E-08,1.000082782,4.91E-08,1.000082782,5.38E-08,1.000082782,5.88E-08,1.000082782,6.42E-08,1.000082782,7.00E-08,1.000082782,7.61E-08,1.000104635,5.48E-08,1.000105726,5.79E-08
1.000099167,3.13E-08,1.000099167,3.37E-08,1.000099167,3.63E-08,1.000099167,3.88E-08,1.000099167,4.20E-08,1.000099167,4.54E-08,1.000099167,4.91E-08,1.000099167,5.30E-08,1.000135471,3.67E-08,1.000136855,3.83E-08
1.000116618,2.75E-08,1.000116618,2.90E-08,1.000116618,3.07E-08,1.000116618,3.22E-08,1.000116618,3.42E-08,1.000116618,3.64E-08,1.000116618,3.88E-08,1.000116618,4.14E-08,1.000168615,3.16E-08,1.000170289,3.25E-08
1.000154186,2.50E-08,1.000154186,2.57E-08,1.000154186,2.64E-08,1.000154186,2.68E-08,1.000154186,2.76E-08,1.000154186,2.85E-08,1.000154186,2.95E-08,1.000154186,3.05E-08,1.000203366,3.15E-08,1.000205314,3.22E-08
1.00019438,2.64E-08,1.00019438,2.68E-08,1.00019438,2.73E-08,1.00019438,2.76E-08,1.00019438,2.80E-08,1.00019438,2.85E-08,1.00019438,2.90E-08,1.00019438,2.96E-08,1.000239013,3.26E-08,1.000241207,3.32E-08
1.000236057,2.81E-08,1.000236057,2.86E-08,1.000236057,2.90E-08,1.000236057,2.94E-08,1.000236057,2.99E-08,1.000236057,3.04E-08,1.000236057,3.08E-08,1.000236057,3.11E-08,1.000274868,3.34E-08,1.000277269,3.39E-08
1.000278097,2.90E-08,1.000278097,2.96E-08,1.000278097,3.01E-08,1.000278097,3.06E-08,1.000278097,3.11E-08,1.000278097,3.16E-08,1.000278097,3.21E-08,1.000278097,3.24E-08,1.000310292,3.35E-08,1.000312854,3.41E-08
1.000319474,2.90E-08,1.000319474,2.96E-08,1.000319474,3.01E-08,1.000319474,3.07E-08,1.000319474,3.12E-08,1.000319474,3.18E-08,1.000319474,3.23E-08,1.000319474,3.28E-08,1.000377754,3.23E-08,1.000380496,3.28E-08
1.000359327,2.83E-08,1.000359327,2.88E-08,1.000359327,2.94E-08,1.000359327,3.00E-08,1.000359327,3.05E-08,1.000359327,3.11E-08,1.000359327,3.16E-08,1.000359327,3.21E-08,1.000438681,2.95E-08,1.000441474,2.98E-08
1.000397047,2.68E-08,1.000397047,2.73E-08,1.000397047,2.79E-08,1.000397047,2.84E-08,1.000397047,2.90E-08,1.000397047,2.95E-08,1.000397047,3.00E-08,1.000397047,3.06E-08,1.000493671,2.65E-08,1.000496589,2.69E-08
1.000465467,2.38E-08,1.000465467,2.43E-08,1.000465467,2.48E-08,1.000465467,2.53E-08,1.000465467,2.58E-08,1.000465467,2.63E-08,1.000465467,2.68E-08,1.000465467,2.73E-08,1.000546962,2.54E-08,1.000550201,2.58E-08
1.00052832,2.19E-08,1.00052832,2.24E-08,1.00052832,2.28E-08,1.00052832,2.33E-08,1.00052832,2.37E-08,1.00052832,2.42E-08,1.00052832,2.46E-08,1.00052832,2.51E-08,1.000600251,2.54E-08,1.000603811,2.58E-08
1.00059082,2.19E-08,1.00059082,2.24E-08,1.00059082,2.28E-08,1.00059082,2.32E-08,1.00059082,2.36E-08,1.00059082,2.40E-08,1.00059082,2.45E-08,1.00059082,2.49E-08,1.00065354,2.59E-08,1.000657422,2.63E-08
1.00065332,2.22E-08,1.00065332,2.26E-08,1.00065332,2.30E-08,1.00065332,2.34E-08,1.00065332,2.39E-08,1.00065332,2.43E-08,1.00065332,2.47E-08,1.00065332,2.51E-08,1.000760118,2.58E-08,1.000764644,2.63E-08
1.00071582,2.23E-08,1.00071582,2.27E-08,1.00071582,2.31E-08,1.00071582,2.36E-08,1.00071582,2.40E-08,1.00071582,2.44E-08,1.00071582,2.49E-08,1.00071582,2.53E-08,1.000856038,2.58E-08,1.000861143,2.63E-08
1.00077832,2.23E-08,1.00077832,2.27E-08,1.00077832,2.32E-08,1.00077832,2.36E-08,1.00077832,2.40E-08,1.00077832,2.45E-08,1.00077832,2.49E-08,1.00077832,2.53E-08,1.000951958,2.59E-08,1.000957642,2.63E-08
1.00084082,2.23E-08,1.00084082,2.28E-08,1.00084082,2.32E-08,1.00084082,2.36E-08,1.00084082,2.41E-08,1.00084082,2.45E-08,1.00084082,2.49E-08,1.00084082,2.54E-08,1.001047878,2.60E-08,1.001054142,2.65E-08
1.00096582,2.25E-08,1.00096582,2.29E-08,1.00096582,2.33E-08,1.00096582,2.38E-08,1.00096582,2.42E-08,1.00090332,2.46E-08,1.00090332,2.50E-08,1.00090332,2.54E-08,1.001143798,2.61E-08,1.001150641,2.66E-08
1.001077138,2.26E-08,1.001077774,2.30E-08,1.00107832,2.34E-08,1.00107832,2.39E-08,1.00107832,2.43E-08,1.00102832,2.47E-08,1.00102832,2.51E-08,1.00102832,2.56E-08,1.001239718,2.62E-08,1.001247141,2.67E-08
1.001188456,2.27E-08,1.001189727,2.31E-08,1.00119082,2.35E-08,1.00119082,2.40E-08,1.00119082,2.44E-08,1.00114082,2.48E-08,1.00114082,2.52E-08,1.00114082,2.57E-08,1.001335638,2.63E-08,1.00134364,2.68E-08
1.001299773,2.28E-08,1.001301681,2.32E-08,1.00130332,2.36E-08,1.00130332,2.41E-08,1.00130332,2.45E-08,1.00125332,2.49E-08,1.00125332,2.54E-08,1.00125332,2.58E-08,1.001431558,2.64E-08,1.001440139,2.69E-08
1.001411091,2.29E-08,1.001413635,2.33E-08,1.00141582,2.38E-08,1.00141582,2.42E-08,1.00141582,2.46E-08,1.00136582,2.50E-08,1.00136582,2.55E-08,1.00136582,2.59E-08,1.001623398,2.66E-08,1.001536639,2.70E-08
1.001522409,2.30E-08,1.001525588,2.34E-08,1.00152832,2.39E-08,1.00152832,2.43E-08,1.00152832,2.47E-08,1.00147832,2.51E-08,1.00147832,2.56E-08,1.00147832,2.60E-08,1.001791703,2.68E-08,1.001729637,2.72E-08
1.001633727,2.31E-08,1.001637542,2.35E-08,1.00164082,2.40E-08,1.00164082,2.44E-08,1.00164082,2.49E-08,1.00159082,2.53E-08,1.00159082,2.57E-08,1.00159082,2.61E-08,1.001960008,2.70E-08,1.001903336,2.74E-08
1.001856362,2.33E-08,1.001749495,2.36E-08,1.00175332,2.41E-08,1.00175332,2.45E-08,1.00175332,2.50E-08,1.00170332,2.54E-08,1.00170332,2.58E-08,1.00170332,2.63E-08,1.002128313,2.72E-08,1.002077035,2.76E-08
1.002056734,2.35E-08,1.001861449,2.37E-08,1.00186582,2.42E-08,1.00186582,2.46E-08,1.00186582,2.51E-08,1.00192832,2.56E-08,1.00192832,2.60E-08,1.00192832,2.65E-08,1.002296618,2.73E-08,1.002250734,2.77E-08
1.002257106,2.36E-08,1.002085356,2.39E-08,1.00209082,2.44E-08,1.00209082,2.48E-08,1.00209082,2.53E-08,1.00213082,2.58E-08,1.00213082,2.63E-08,1.00213082,2.67E-08,1.002464922,2.75E-08,1.002424433,2.79E-08
1.002457477,2.38E-08,1.002309263,2.41E-08,1.00231582,2.46E-08,1.00231582,2.51E-08,1.00231582,2.55E-08,1.00233332,2.60E-08,1.00233332,2.65E-08,1.00233332,2.69E-08,1.002633227,2.77E-08,1.002771831,2.83E-08
1.002657849,2.40E-08,1.00253317,2.44E-08,1.00254082,2.48E-08,1.00254082,2.53E-08,1.00254082,2.58E-08,1.00253582,2.62E-08,1.00253582,2.67E-08,1.00253582,2.71E-08,1.002969837,2.81E-08,1.003084489,2.87E-08
1.003058593,2.44E-08,1.002757078,2.46E-08,1.00276582,2.51E-08,1.00276582,2.55E-08,1.00276582,2.60E-08,1.00273832,2.64E-08,1.00273832,2.69E-08,1.00273832,2.74E-08,1.003306446,2.85E-08,1.003397147,2.90E-08
1.003419262,2.48E-08,1.002980985,2.48E-08,1.00299082,2.53E-08,1.00299082,2.58E-08,1.00299082,2.62E-08,1.00314332,2.69E-08,1.00314332,2.73E-08,1.00314332,2.78E-08,1.003643056,2.88E-08,1.003709805,2.94E-08
1.004140601,2.55E-08,1.003204892,2.50E-08,1.00344082,2.57E-08,1.00344082,2.62E-08,1.00344082,2.67E-08,1.00350782,2.73E-08,1.00350782,2.77E-08,1.00350782,2.82E-08,1.003979666,2.92E-08,1.004022463,2.98E-08
1.004789806,2.66E-08,1.003652706,2.55E-08,1.00384582,2.62E-08,1.00384582,2.67E-08,1.00384582,2.71E-08,1.004073808,2.76E-08,1.004059584,2.80E-08,1.00387232,2.86E-08,1.004652885,3.00E-08,1.004335121,3.01E-08
1.005439011,3.16E-08,1.004100521,2.59E-08,1.00465582,2.70E-08,1.00465582,2.75E-08,1.00465582,2.80E-08,1.004570743,3.08E-08,1.004542343,2.89E-08,1.00423682,2.90E-08,1.005326104,3.13E-08,1.004960437,3.09E-08
1.00673742,4.47E-08,1.004996149,2.68E-08,1.00546582,2.86E-08,1.00546582,2.91E-08,1.00546582,2.96E-08,1.005564613,3.03E-08,1.005025102,3.19E-08,1.00496582,2.99E-08,1.005999324,3.69E-08,1.005585753,3.17E-08
1.00803583,5.69E-08,1.005891778,2.88E-08,1.00627582,3.66E-08,1.00627582,3.71E-08,1.00627582,3.77E-08,1.006558483,4.08E-08,1.00599062,3.13E-08,1.00569482,3.13E-08,1.007345762,5.12E-08,1.006836385,3.33E-08
1.00933424,3.70E-08,1.006787407,3.85E-08,1.00789582,3.32E-08,1.00789582,3.38E-08,1.00789582,3.43E-08,1.008546224,3.70E-08,1.006956139,4.12E-08,1.00642382,3.79E-08,1.008692201,3.93E-08,1.008087017,5.22E-08
1.011931059,2.48E-08,1.008578664,3.42E-08,1.00951582,3.64E-08,1.00951582,3.70E-08,1.00951582,3.76E-08,1.010533964,4.22E-08,1.008887175,3.78E-08,1.00788182,5.46E-08,1.01003864,5.56E-08,1.010588281,4.49E-08
1.014527878,4.91E-08,1.010369921,3.80E-08,1.01113582,4.05E-08,1.01113582,4.11E-08,1.01113582,4.18E-08,1.012521704,4.88E-08,1.010818211,4.28E-08,1.00933982,4.05E-08,1.012731517,4.06E-08,1.012839418,5.12E-08
1.019721517,4.77E-08,1.012161179,4.31E-08,1.01437582,5.37E-08,1.01437582,5.44E-08,1.01437582,5.51E-08,1.016497185,7.21E-08,1.012749247,4.91E-08,1.01079782,5.99E-08,1.015038442,5.44E-08,1.015090556,6.00E-08
1.024395792,8.75E-08,1.015743693,6.03E-08,1.02085582,5.79E-08,1.02085582,5.89E-08,1.02085582,5.98E-08,1.020472666,7.41E-08,1.01661132,7.09E-08,1.01371382,4.09E-08,1.017345368,4.76E-08,1.017341693,5.31E-08
1.029070066,7.62E-08,1.019326208,8.96E-08,1.02668782,6.75E-08,1.02668782,6.92E-08,1.02668782,7.07E-08,1.024448147,1.09E-07,1.020473393,1.09E-07,1.016002595,5.55E-08,1.019652293,7.00E-08,1.021843969,6.34E-08
1.033744341,1.37E-07,1.022908723,8.02E-08,1.03251982,8.10E-08,1.03251982,8.32E-08,1.03251982,8.58E-08,1.029515393,7.96E-08,1.024335465,1.01E-07,1.018291369,4.86E-08,1.024266144,9.49E-08,1.027279364,7.54E-08
1.038418616,1.13E-07,1.026491237,8.98E-08,1.03835182,1.01E-07,1.03835182,1.03E-07,1.03835182,1.04E-07,1.034582639,1.23E-07,1.028197538,1.16E-07,1.020580143,5.30E-08,1.028879995,9.94E-08,1.03271476,1.03E-07
1.043092891,1.78E-07,1.033656267,8.18E-08,1.04418382,1.27E-07,1.04418382,1.29E-07,1.04418382,1.31E-07,1.039649885,1.18E-07,1.033484718,9.41E-08,1.025157692,1.11E-07,1.033493846,1.82E-07,1.038150155,1.14E-07
1.048186902,1.45E-07,1.039562861,1.04E-07,1.05001582,1.60E-07,1.05001582,1.63E-07,1.05001582,1.66E-07,1.044717131,1.67E-07,1.038771898,1.20E-07,1.029735241,7.98E-08,1.038107697,1.14E-07,1.043585551,1.40E-07
1.053280914,2.27E-07,1.045469455,1.31E-07,1.05584782,2.01E-07,1.05584782,2.05E-07,1.05584782,2.08E-07,1.049784377,1.69E-07,1.044059078,1.36E-07,1.034312789,1.22E-07,1.042721547,1.26E-07,1.049020947,1.74E-07
1.058374925,2.16E-07,1.051376048,1.65E-07,1.06167982,2.53E-07,1.06167982,2.57E-07,1.06167982,2.62E-07,1.054851623,3.31E-07,1.049346257,2.15E-07,1.03948827,1.16E-07,1.04815204,1.65E-07,1.054456342,2.16E-07
1.063468937,3.67E-07,1.057282642,2.09E-07,1.06751182,6.94E-07,1.06751182,7.00E-07,1.06751182,7.05E-07,1.059918869,2.55E-07,1.054633437,2.08E-07,1.04466375,1.42E-07,1.053582533,2.05E-07,1.059891738,2.67E-07
1.068562949,3.25E-07,1.063189236,2.63E-07,1.07164539,4.01E-07,1.071646269,4.08E-07,1.071647138,4.15E-07,1.06447939,3.05E-07,1.059920617,3.92E-07,1.049839231,1.74E-07,1.059013025,2.53E-07,1.065327134,3.30E-07
1.07365696,4.77E-07,1.06909583,3.32E-07,1.07577896,8.96E-08,1.075780719,9.91E-08,1.075782455,1.09E-07,1.069856793,3.69E-07,1.065207797,3.19E-07,1.055014711,2.13E-07,1.064443518,3.14E-07,1.070762529,7.15E-07
1.078799822,4.84E-07,1.075002424,4.19E-07,1.0840461,3.85E-07,1.084049617,4.00E-07,1.084053089,4.14E-07,1.075234195,4.56E-07,1.069966259,4.18E-07,1.060190192,2.61E-07,1.069874011,3.88E-07,1.076197925,5.25E-07
1.083942683,6.06E-07,1.080909018,1.00E-06,1.089257596,7.40E-07,1.089260101,7.54E-07,1.089262582,7.68E-07,1.080611598,5.63E-07,1.075193763,4.66E-07,1.065365672,3.20E-07,1.075304504,4.81E-07,1.080834209,5.57E-07
1.089085544,7.19E-07,1.08505694,6.66E-07,1.094469091,9.23E-07,1.094470585,9.40E-07,1.094472075,9.57E-07,1.085989001,6.95E-07,1.080421267,8.22E-07,1.070541153,3.92E-07,1.080734996,5.95E-07,1.08640497,7.50E-07
1.094228405,8.77E-07,1.089204863,7.31E-07,1.099680587,1.13E-06,1.099681069,1.15E-06,1.099681568,1.17E-06,1.091366404,8.58E-07,1.085213347,7.08E-07,1.075716633,7.60E-07,1.086165489,1.11E-06,1.09197573,9.40E-07
1.099371267,1.07E-06,1.093352786,8.66E-07,1.104892083,1.38E-06,1.104891554,1.41E-06,1.104891061,1.43E-06,1.096743806,1.06E-06,1.089526218,7.81E-07,1.080892113,6.09E-07,1.091595982,9.43E-07,1.097546491,1.17E-06
1.104514128,1.31E-06,1.097500709,1.18E-06,1.110103578,1.69E-06,1.110102038,1.72E-06,1.110100554,1.76E-06,1.102121209,1.31E-06,1.095045067,1.00E-06,1.085550046,6.00E-07,1.096274855,9.62E-07,1.103117252,1.45E-06
1.109656989,2.02E-06,1.101648631,1.22E-06,1.115315074,2.07E-06,1.115312522,2.11E-06,1.115310047,2.15E-06,1.107498612,2.10E-06,1.100563916,1.25E-06,1.091513994,8.81E-07,1.102283399,1.36E-06,1.108688012,1.80E-06
1.11479985,2.02E-06,1.105796554,1.41E-06,1.12052657,2.54E-06,1.120523006,2.59E-06,1.12051954,2.63E-06,1.112876015,2.05E-06,1.106082765,1.55E-06,1.097477942,1.13E-06,1.108291943,1.75E-06,1.114258773,2.24E-06
1.119428426,2.27E-06,1.111281228,1.74E-06,1.125738065,3.67E-06,1.12573349,3.72E-06,1.125729033,3.78E-06,1.117607198,2.26E-06,1.111601614,1.92E-06,1.102845495,1.39E-06,1.113699633,2.16E-06,1.119829534,2.78E-06
1.125176068,2.91E-06,1.116765901,2.15E-06,1.130949561,3.91E-06,1.130943975,3.98E-06,1.130938526,4.05E-06,1.123513753,2.97E-06,1.117120462,2.38E-06,1.108213048,1.72E-06,1.119107323,2.66E-06,1.125400295,3.45E-06
1.13092371,3.66E-06,1.122250574,2.66E-06,1.135639907,4.48E-06,1.13563341,4.56E-06,1.13562707,4.65E-06,1.129420307,3.77E-06,1.122639311,2.95E-06,1.113580601,2.11E-06,1.124515012,3.28E-06,1.130971055,4.28E-06
