1.1v,1.1i,1.2v,1.2i,1.3v,1.3i,1.4v,1.4i,1.5v,1.5i,1.6v,1.6i,1.7v,1.7i,1.8v,1.8i,1.9v,1.9i,2.0v,2.0i,,,,,
1.814232598,5.05E-04,1.824367152,5.16E-04,1.878375696,4.46E-04,1.789779502,5.09E-04,1.882577221,4.51E-04,1.762682861,6.01E-04,1.701997132,0.004555343,1.763812658,6.70E-04,1.735564518,0.002009292,1.742749304,0.001746999,,,,,
1.834865194,4.87E-04,1.845593014,4.86E-04,1.905537158,5.49E-04,1.800283594,5.17E-04,1.904598429,4.77E-04,1.773189733,5.64E-04,1.715402949,0.003077563,1.774141487,5.87E-04,1.748765773,0.001170419,1.755943342,0.001009915,,,,,
1.855497791,4.72E-04,1.866818876,4.70E-04,1.93269862,4.89E-04,1.810787686,5.25E-04,1.926619637,4.72E-04,1.783696606,5.55E-04,1.728808765,0.001897568,1.784470316,5.61E-04,1.760610709,7.70E-04,1.76754458,6.95E-04,,,,,
1.876130387,4.91E-04,1.888044738,4.52E-04,1.959860081,4.18E-04,1.821291778,5.02E-04,1.970662053,4.88E-04,1.794203479,5.22E-04,1.742214581,0.001115829,1.794799145,5.53E-04,1.771271151,6.16E-04,1.777985693,5.88E-04,,,,,
1.896762984,4.87E-04,1.9092706,4.63E-04,1.987021543,4.09E-04,1.842299963,5.05E-04,1.999499,4.70E-04,1.804710351,5.26E-04,1.754042386,7.53E-04,1.805127975,5.04E-04,1.781931594,5.64E-04,1.788426807,5.57E-04,,,,,
1.91739558,4.71E-04,1.930496462,4.37E-04,1.999499,4.77E-04,1.863308147,4.94E-04,1.999501,4.96E-04,1.825724097,5.22E-04,1.764687411,6.14E-04,1.815456804,5.16E-04,1.792592037,5.53E-04,1.798867921,5.53E-04,,,,,
1.958660773,4.76E-04,1.951722324,4.31E-04,1.999501,4.76E-04,1.884316332,4.92E-04,1.998501,4.93E-04,1.846737842,5.17E-04,1.775332436,5.66E-04,1.825785633,5.28E-04,1.803252479,5.52E-04,1.809309035,5.21E-04,,,,,
1.991933129,4.93E-04,1.972948186,3.92E-04,1.998501,4.74E-04,1.926332701,4.91E-04,1.996500999,4.65E-04,1.888765333,5.03E-04,1.785977461,5.54E-04,1.836114462,5.00E-04,1.824573365,5.42E-04,1.819750149,5.27E-04,,,,,
1.999499,4.84E-04,1.994174048,6.93E-04,1.996500999,4.79E-04,1.96272832,4.41E-04,1.992501,4.34E-04,1.924151793,4.94E-04,1.796622485,5.51E-04,1.856772121,5.13E-04,1.84589425,4.86E-04,1.840632376,5.24E-04,,,,,
1.999501,4.53E-04,1.999499,6.01E-04,1.992501,4.90E-04,1.99912394,4.52E-04,1.984500999,4.79E-04,1.959538253,4.01E-04,1.817912535,5.58E-04,1.877429779,5.03E-04,1.88853602,5.03E-04,1.861514604,5.41E-04,,,,,
1.998501,4.52E-04,1.999501,3.34E-04,1.984500999,4.75E-04,1.999499,4.66E-04,1.976501,4.91E-04,1.994924713,1.03E-04,1.839202584,5.29E-04,1.898087438,4.97E-04,1.925963352,4.99E-04,1.903279059,5.10E-04,,,,,
1.996500999,4.94E-04,1.998501,3.36E-04,1.976501,4.68E-04,1.999501,5.01E-04,1.960500999,4.78E-04,1.999499,3.35E-04,1.860492634,5.24E-04,1.939402754,4.98E-04,1.963390683,4.60E-04,1.940867069,5.01E-04,,,,,
1.992501,5.52E-04,1.996500999,6.77E-04,1.960500999,4.72E-04,1.998501,4.96E-04,1.948921073,4.73E-04,1.999501,6.01E-04,1.881782683,4.45E-04,1.97658654,4.36E-04,1.999499,5.32E-04,1.978455079,3.83E-04,,,,,
1.984500999,5.21E-04,1.994501,5.06E-04,1.947084591,4.68E-04,1.996500999,4.52E-04,1.937341147,4.71E-04,1.998501,6.10E-04,1.903072733,4.81E-04,1.999499,4.62E-04,1.999501,4.71E-04,1.999499,4.23E-04,,,,,
1.976501,4.76E-04,1.990500999,3.89E-04,1.933668182,4.64E-04,1.994501,4.34E-04,1.925761221,4.68E-04,1.996500999,3.12E-04,1.924362782,4.85E-04,1.999501,5.09E-04,1.998501,4.61E-04,1.999501,5.29E-04,,,,,
1.960500999,4.64E-04,1.982500999,3.85E-04,1.920251773,4.59E-04,1.990500999,4.54E-04,1.902601369,4.59E-04,1.992501,-1.00E-04,1.966942882,4.94E-04,1.998501,5.08E-04,1.996500999,5.25E-04,1.998501,5.37E-04,,,,,
1.944501,4.59E-04,1.966501,4.68E-04,1.893418956,4.46E-04,1.986500999,4.75E-04,1.879441516,4.45E-04,1.984500999,8.99E-05,1.999499,4.70E-04,1.996500999,4.61E-04,1.992501,6.30E-04,1.996500999,4.33E-04,,,,,
1.928501,4.54E-04,1.952100999,4.70E-04,1.866586139,4.25E-04,1.978500999,4.77E-04,1.833121812,4.32E-04,1.976501,4.56E-04,1.999501,5.01E-04,1.992501,3.97E-04,1.984500999,4.94E-04,1.992501,2.77E-04,,,,,
1.896501,4.37E-04,1.937701,4.63E-04,1.812920504,4.40E-04,1.970501,4.75E-04,1.786802107,4.18E-04,1.968500999,4.96E-04,1.998501,5.00E-04,1.984500999,4.25E-04,1.976501,4.47E-04,1.984500999,3.42E-04,,,,,
1.864500999,4.07E-04,1.923300999,4.55E-04,1.759254869,3.99E-04,1.954500999,4.74E-04,1.740482402,3.32E-04,1.952501,4.83E-04,1.996500999,4.68E-04,1.976501,4.68E-04,1.960500999,4.85E-04,1.968500999,4.85E-04,,,,,
1.800501,4.29E-04,1.894500999,4.38E-04,1.705589234,3.35E-04,1.941941935,4.71E-04,1.694162697,2.75E-04,1.936501,4.26E-04,1.992501,4.29E-04,1.960500999,4.84E-04,1.944501,4.84E-04,1.954100999,4.93E-04,,,,,
1.742901,3.75E-04,1.865700999,4.13E-04,1.672398254,1.98E-04,1.92938287,4.67E-04,1.654264078,3.63E-05,1.904500999,4.11E-04,1.984500999,4.83E-04,1.946882294,4.82E-04,1.928501,4.78E-04,1.939701,4.84E-04,,,,,
1.685300999,2.86E-04,1.808101,4.35E-04,1.639207274,-1.08E-04,1.916823805,4.63E-04,1.631912074,-2.79E-04,1.872501,4.37E-04,1.976501,4.98E-04,1.933263589,4.77E-04,1.896501,4.71E-04,1.925300999,4.75E-04,,,,,
1.657025381,1.17E-04,1.750500999,3.87E-04,1.619501268,-4.67E-04,1.891705675,4.52E-04,1.609560069,-8.09E-04,1.808501,4.46E-04,1.960500999,4.83E-04,1.919644884,4.72E-04,1.864500999,4.49E-04,1.896501,4.65E-04,,,,,
1.628749763,-2.15E-04,1.692901,3.06E-04,1.599795262,-0.001025748,1.866587545,4.34E-04,1.589443265,-0.001567971,1.755293,3.92E-04,1.947991406,4.78E-04,1.892407474,4.64E-04,1.832501,4.09E-04,1.867700999,4.47E-04,,,,,
1.605367973,-7.29E-04,1.662915929,1.48E-04,1.582059857,-0.001761751,1.816351286,4.19E-04,1.571338141,-0.002547553,1.702085001,3.12E-04,1.935481812,4.75E-04,1.865170064,4.47E-04,1.788123491,4.31E-04,1.838901,4.15E-04,,,,,
1.585678562,-0.001414775,1.632930859,-1.76E-04,1.566097992,-0.002636416,1.766115027,4.00E-04,1.55504353,-0.003671091,1.669276493,1.47E-04,1.922972218,4.71E-04,1.837932653,4.19E-04,1.743745982,3.90E-04,1.781300999,4.29E-04,,,,,
1.568233327,-0.002243376,1.607921542,-7.07E-04,1.550136128,-0.003668544,1.715878767,3.53E-04,1.538748918,-0.004918872,1.636467984,-2.19E-04,1.89795303,4.66E-04,1.783457833,4.31E-04,1.699368473,2.87E-04,1.732466468,3.74E-04,,,,,
1.552532615,-0.003122962,1.58726509,-0.001429375,1.534174263,-0.004709353,1.680432545,2.34E-04,1.522454307,-0.006026575,1.616502614,-6.50E-04,1.872933842,4.52E-04,1.734430494,3.81E-04,1.659428715,3.30E-05,1.683631937,2.13E-04,,,,,
1.536831904,-0.003985207,1.569135719,-0.0023203,1.518212398,-0.005453417,1.644986322,-5.16E-05,1.506159696,-0.006560888,1.596537243,-0.001323203,1.847914654,4.30E-04,1.685403156,2.37E-04,1.636093434,-3.00E-04,1.656365765,-2.14E-05,,,,,
1.521131192,-0.004571678,1.552819285,-0.003293572,1.506392286,-0.005534169,1.624228613,-3.99E-04,1.495083156,-0.006336614,1.578568409,-0.002212178,1.797876278,4.39E-04,1.657598656,1.96E-05,1.612758153,-8.71E-04,1.629099592,-4.64E-04,,,,,
1.510855113,-0.004629612,1.536502851,-0.004280075,1.496009352,-0.005242333,1.603470904,-9.55E-04,1.489926484,-0.006035331,1.562396459,-0.003275531,1.747837902,3.93E-04,1.629794157,-3.98E-04,1.591792432,-0.001713695,1.605035323,-0.001178074,,,,,
1.500579034,-0.004357449,1.520186417,-0.004987584,1.488562779,-0.004797577,1.584788966,-0.001713313,1.484769812,-0.005632506,1.546224509,-0.004546023,1.697799526,2.94E-04,1.605057285,-0.001088258,1.572923284,-0.002842775,1.584631378,-0.002162106,,,,,
1.491330563,-0.003829712,1.505501627,-0.005060184,1.483069355,-0.004353767,1.567975221,-0.002645223,1.480128807,-0.005190343,1.530052558,-0.005851498,1.666467605,1.14E-04,1.584061468,-0.002051838,1.55594105,-0.004202379,1.566267828,-0.003441459,,,,,
1.483006938,-0.003185396,1.493235266,-0.004545208,1.478688161,-0.003946342,1.551161477,-0.003784008,1.475951902,-0.004740789,1.513880608,-0.006835367,1.635135684,-2.68E-04,1.565328407,-0.003292252,1.538958816,-0.005819848,1.549740633,-0.004931148,,,,,
1.474683314,-0.002481878,1.483033039,-0.003747398,1.474999894,-0.003579917,1.534347733,-0.00497401,1.47226931,-0.004314547,1.497708658,-0.007007389,1.608496681,-9.21E-04,1.548468653,-0.004713079,1.521976582,-0.007438162,1.533213437,-0.006631737,,,,,
1.46635969,-0.001825921,1.474024181,-0.002895578,1.471749279,-0.003249357,1.517533988,-0.005873687,1.468960129,-0.003918132,1.484674153,-0.006256098,1.58659162,-0.001838872,1.531608898,-0.006272462,1.504994348,-0.008525185,1.516686242,-0.008226311,,,,,
1.458036066,-0.001301835,1.46591621,-0.002146347,1.468823726,-0.00295269,1.505642717,-0.006010632,1.465981865,-0.003558169,1.473882894,-0.005054806,1.567450911,-0.003017747,1.514749144,-0.007599819,1.490100316,-0.008443437,1.500159047,-0.00914573,,,,,
1.452954632,-0.001077654,1.457808238,-0.001520706,1.466190728,-0.002690838,1.495620877,-0.005754834,1.463301428,-0.003237252,1.464831663,-0.00382349,1.550224273,-0.004380288,1.497889389,-0.008103162,1.484262835,-0.008062991,1.485284571,-0.008825211,,,,,
1.447873198,-9.13E-04,1.452626231,-0.001225508,1.46382103,-0.002462436,1.490488776,-0.005454796,1.460889035,-0.002954926,1.456685556,-0.002738513,1.532997635,-0.005879898,1.487670874,-0.007691757,1.478425353,-0.007505978,1.480280221,-0.008388858,,,,,
1.443299907,-8.07E-04,1.447444223,-0.001005455,1.461451331,-0.002245777,1.485356674,-0.005065917,1.458476641,-0.002684923,1.448539448,-0.001832367,1.515770998,-0.007141608,1.47745236,-0.006705694,1.473259278,-0.006874834,1.475275872,-0.007817532,,,,,
1.438726616,-7.31E-04,1.442780417,-8.64E-04,1.459318603,-0.002060243,1.480781105,-0.004651507,1.456305487,-0.002452142,1.443669006,-0.001431953,1.49854436,-0.007569051,1.468375882,-0.005438523,1.468870817,-0.006251767,1.470771958,-0.00719696,,,,,
1.434153326,-6.75E-04,1.43811661,-7.64E-04,1.457185875,-0.001886907,1.476735584,-0.004243588,1.454134333,-0.002233259,1.438798563,-0.001130573,1.488416825,-0.007130648,1.460207052,-0.004150922,1.465085434,-0.005666919,1.466718434,-0.00656845,,,,,
1.429580035,-6.33E-04,1.433919184,-7.01E-04,1.455053146,-0.001726415,1.473158842,-0.003860891,1.452180295,-0.002047223,1.434457091,-9.38E-04,1.478289291,-0.006167853,1.452038221,-0.002918662,1.461763304,-0.005131326,1.463093605,-0.005964996,,,,,
1.425006744,-6.00E-04,1.429721758,-6.53E-04,1.45078769,-0.001422109,1.469939774,-0.003507937,1.450226256,-0.001874315,1.430549766,-8.14E-04,1.469351795,-0.004978284,1.443869391,-0.001903507,1.458779638,-0.004643734,1.459859024,-0.005406045,,,,,
1.420433454,-5.74E-04,1.425524332,-6.17E-04,1.446948779,-0.001194541,1.467042613,-0.003189849,1.448272217,-0.00171486,1.426642441,-7.25E-04,1.461308048,-0.00379442,1.439225547,-0.00148229,1.456094337,-0.004207255,1.456947902,-0.004896921,,,,,
1.415860163,-5.52E-04,1.421326906,-5.89E-04,1.443109868,-0.001015289,1.464435168,-0.002907948,1.44436414,-0.001414869,1.422735116,-6.62E-04,1.453264301,-0.002678379,1.434581702,-0.001163845,1.453677567,-0.003821819,1.454327891,-0.004441308,,,,,
1.411286872,-5.33E-04,1.41712948,-5.65E-04,1.439270956,-8.80E-04,1.462088467,-0.002661108,1.440846871,-0.001190426,1.418827791,-6.16E-04,1.445220555,-0.001769649,1.43046294,-9.59E-04,1.451502474,-0.003484765,1.451969882,-0.004038816,,,,,
1.406713581,-5.17E-04,1.412932054,-5.45E-04,1.435432045,-7.81E-04,1.459741767,-0.002425966,1.437329601,-0.001012976,1.414920466,-5.82E-04,1.440590807,-0.001391562,1.426344178,-8.13E-04,1.449327381,-0.003163204,1.449611873,-0.00365181,,,,,
1.402140291,-5.04E-04,1.408734628,-5.28E-04,1.431593134,-7.09E-04,1.457629736,-0.002223852,1.433812332,-8.78E-04,1.411013141,-5.56E-04,1.435961059,-0.00110728,1.422637292,-7.20E-04,1.447369797,-0.002886411,1.447489664,-0.003316604,,,,,
1.397567,-4.92E-04,1.404537202,-5.14E-04,1.427754223,-6.58E-04,1.455517706,-0.00203426,1.430295062,-7.78E-04,1.407105816,-5.34E-04,1.431821415,-9.24E-04,1.418930406,-6.54E-04,1.445412213,-0.002625802,1.445367456,-0.002999627,,,,,
1.392993709,-4.82E-04,1.400339776,-4.99E-04,1.423915312,-6.20E-04,1.453405676,-0.001858011,1.426777793,-7.05E-04,1.403198491,-5.17E-04,1.427681771,-7.93E-04,1.41522352,-6.07E-04,1.443454629,-0.00238243,1.443457468,-0.00272896,,,,,
1.383847128,-4.63E-04,1.39614235,-4.89E-04,1.420076401,-5.90E-04,1.449181615,-0.001522831,1.423260523,-6.52E-04,1.399291166,-5.00E-04,1.423956092,-7.10E-04,1.411516634,-5.72E-04,1.439539462,-0.001919775,1.441547481,-0.002476017,,,,,
1.374700546,-4.49E-04,1.387747498,-4.70E-04,1.41623749,-5.67E-04,1.44537996,-0.001268696,1.419743254,-6.13E-04,1.39538384,-4.88E-04,1.420230412,-6.50E-04,1.407809748,-5.45E-04,1.436015811,-0.001560707,1.439637493,-0.002241497,,,,,
1.365553965,-4.38E-04,1.380293957,-4.58E-04,1.412398579,-5.47E-04,1.441578305,-0.001067874,1.416225984,-5.84E-04,1.38756919,-4.66E-04,1.416504733,-6.07E-04,1.404102862,-5.24E-04,1.43249216,-0.001277888,1.435817518,-0.001799624,,,,,
1.356407383,-4.29E-04,1.372840416,-4.47E-04,1.408559668,-5.31E-04,1.437776651,-9.16E-04,1.412708715,-5.60E-04,1.37975454,-4.50E-04,1.412779053,-5.74E-04,1.400395976,-5.07E-04,1.428968509,-0.001057023,1.43237954,-0.001466185,,,,,
1.347260802,-4.20E-04,1.365386875,-4.38E-04,1.404720757,-5.14E-04,1.433974996,-8.04E-04,1.409191445,-5.41E-04,1.37193989,-4.37E-04,1.409053374,-5.49E-04,1.39668909,-4.91E-04,1.425444858,-8.91E-04,1.428941563,-0.001199352,,,,,
1.33811422,-4.13E-04,1.357933335,-4.30E-04,1.400881846,-5.03E-04,1.430173341,-7.23E-04,1.405674176,-5.23E-04,1.36412524,-4.27E-04,1.405327694,-5.28E-04,1.392982204,-4.78E-04,1.421921207,-7.70E-04,1.425503585,-9.94E-04,,,,,
1.328967639,-4.06E-04,1.350479794,-4.23E-04,1.393204024,-4.81E-04,1.426371686,-6.65E-04,1.402156906,-5.10E-04,1.35631059,-4.19E-04,1.401602015,-5.11E-04,1.385568432,-4.57E-04,1.418397556,-6.85E-04,1.422065608,-8.43E-04,,,,,
1.319821057,-3.99E-04,1.343026253,-4.16E-04,1.386433517,-4.67E-04,1.422570032,-6.23E-04,1.395122367,-4.86E-04,1.34849594,-4.11E-04,1.397876335,-4.96E-04,1.37815466,-4.41E-04,1.414873905,-6.24E-04,1.41862763,-7.33E-04,,,,,
1.310674476,-3.93E-04,1.335572712,-4.10E-04,1.379663011,-4.55E-04,1.418768377,-5.91E-04,1.388791282,-4.70E-04,1.34068129,-4.05E-04,1.394150656,-4.83E-04,1.370740888,-4.29E-04,1.411350254,-5.82E-04,1.415189652,-6.56E-04,,,,,
1.292381313,-3.82E-04,1.32066563,-4.00E-04,1.372892505,-4.45E-04,1.414966722,-5.66E-04,1.382460197,-4.57E-04,1.332866639,-3.99E-04,1.386699297,-4.62E-04,1.363327116,-4.19E-04,1.407826603,-5.51E-04,1.411751675,-6.02E-04,,,,,
1.27408815,-3.73E-04,1.305758549,-3.91E-04,1.366121998,-4.37E-04,1.411165067,-5.46E-04,1.376129112,-4.46E-04,1.325051989,-3.94E-04,1.379247938,-4.46E-04,1.355913344,-4.10E-04,1.404302952,-5.27E-04,1.408313697,-5.64E-04,,,,,
1.255794987,-3.63E-04,1.290851467,-3.82E-04,1.359351492,-4.29E-04,1.407363413,-5.29E-04,1.369798026,-4.37E-04,1.309422689,-3.85E-04,1.371796579,-4.34E-04,1.348499572,-4.03E-04,1.400779302,-5.10E-04,1.40487572,-5.36E-04,,,,,
1.237501824,-3.54E-04,1.275944385,-3.74E-04,1.352580986,-4.22E-04,1.403561758,-5.13E-04,1.363466941,-4.29E-04,1.293793389,-3.77E-04,1.364345221,-4.24E-04,1.3410858,-3.97E-04,1.397255651,-4.94E-04,1.401437742,-5.14E-04,,,,,
1.219208661,-3.45E-04,1.261037304,-3.67E-04,1.345810479,-4.16E-04,1.399760103,-5.00E-04,1.357135856,-4.22E-04,1.278164089,-3.70E-04,1.356893862,-4.15E-04,1.333672028,-3.92E-04,1.393732,-4.80E-04,1.397999765,-4.97E-04,,,,,
1.182622335,-3.28E-04,1.246130222,-3.60E-04,1.332269467,-4.06E-04,1.392156794,-4.78E-04,1.350804771,-4.16E-04,1.262534788,-3.64E-04,1.349442503,-4.08E-04,1.318844485,-3.82E-04,1.386684698,-4.57E-04,1.394561787,-4.81E-04,,,,,
1.14603601,-3.13E-04,1.216316058,-3.46E-04,1.318728454,-3.97E-04,1.384553484,-4.62E-04,1.338142601,-4.05E-04,1.246905488,-3.58E-04,1.341991144,-4.02E-04,1.304016941,-3.75E-04,1.379637396,-4.40E-04,1.391123809,-4.69E-04,,,,,
1.109449684,-2.99E-04,1.186501895,-4.86E-04,1.305187441,-3.89E-04,1.376950175,-4.49E-04,1.32548043,-3.97E-04,1.215646888,-3.47E-04,1.334539785,-3.96E-04,1.289189397,-3.68E-04,1.372590094,-4.27E-04,1.384247854,-4.48E-04,,,,,
1.072863358,-2.84E-04,1.156687732,-3.21E-04,1.291646429,-3.82E-04,1.369346865,-4.38E-04,1.31281826,-3.89E-04,1.184388287,-4.51E-04,1.319637067,-3.87E-04,1.274361853,-3.62E-04,1.365542792,-4.17E-04,1.377371899,-4.33E-04,,,,,
1.036277032,-2.08E-04,1.126873568,-3.11E-04,1.278105416,-3.75E-04,1.361743556,-4.29E-04,1.30015609,-3.83E-04,1.153129686,-3.24E-04,1.30473435,-3.79E-04,1.259534309,-3.57E-04,1.358495491,-4.08E-04,1.370495944,-4.21E-04,,,,,
1.000500999,-4.65E-04,1.097059405,-2.99E-04,1.264564403,-3.68E-04,1.354140246,-4.21E-04,1.28749392,-3.76E-04,1.121871086,-3.15E-04,1.289831632,-3.72E-04,1.244706765,-3.51E-04,1.351448189,-4.01E-04,1.363619989,-4.11E-04,,,,,
0,0,1.067245241,-2.90E-04,1.237482378,-3.56E-04,1.346536937,-4.15E-04,1.274831749,-3.71E-04,1.090612485,-3.09E-04,1.274928914,-3.66E-04,1.215051677,-3.41E-04,1.344400887,-3.95E-04,1.356744033,-4.03E-04,,,,,
0,0,1.007616915,-2.67E-04,1.210400352,-3.83E-04,1.338933627,-4.09E-04,1.249507409,-3.60E-04,1.059353885,-2.93E-04,1.260026196,-3.60E-04,1.18539659,-3.91E-04,1.337353585,-3.89E-04,1.349868078,-3.96E-04,,,,,
0,0,1.000500999,-3.02E-04,1.183318327,-3.33E-04,1.331330318,-4.03E-04,1.224183068,-3.62E-04,1.000500999,-2.78E-04,1.245123479,-3.54E-04,1.155741502,-3.22E-04,1.323258981,-3.80E-04,1.342992123,-3.90E-04,,,,,
0,0,0,0,1.156236302,-4.18E-04,1.316123699,-3.93E-04,1.198858728,-3.40E-04,0,0,1.215318043,-4.29E-04,1.126086414,-3.11E-04,1.309164378,-3.73E-04,1.329240213,-3.79E-04,,,,,
0,0,0,0,1.102072251,-3.04E-04,1.30091708,-3.85E-04,1.173534387,-3.31E-04,0,0,1.185512608,-3.33E-04,1.096431326,-2.96E-04,1.295069774,-3.66E-04,1.315488302,-3.72E-04,,,,,
0,0,0,0,1.058047645,-2.91E-04,1.285710461,-3.77E-04,1.122885706,-3.13E-04,0,0,1.155707172,-3.23E-04,1.066776239,-3.05E-04,1.28097517,-3.61E-04,1.301736392,-3.66E-04,,,,,
0,0,0,0,1.014023039,-2.71E-04,1.270503842,-3.70E-04,1.077301893,-3.01E-04,0,0,1.125901737,-3.12E-04,1.037121151,-2.91E-04,1.266880567,-3.55E-04,1.287984482,-3.60E-04,,,,,
0,0,0,0,1.000500999,-3.30E-04,1.255297223,-3.63E-04,1.03171808,-2.83E-04,0,0,1.096096301,-3.05E-04,1.000500999,-1.44E-04,1.252785963,-3.50E-04,1.274232571,-3.55E-04,,,,,
0,0,0,0,0,0,1.240090604,-3.57E-04,1.000500999,-2.69E-04,0,0,1.066290866,-3.07E-04,0,0,1.224596756,0,1.260480661,-3.50E-04,,,,,
0,0,0,0,0,0,1.209677366,-4.36E-04,0,0,0,0,1.006679995,-2.81E-04,0,0,1.196407549,0,1.23297684,-3.41E-04,,,,,
0,0,0,0,0,0,1.179264128,-3.33E-04,0,0,0,0,1.000500999,-3.05E-04,0,0,1.168218341,0,1.205473019,-3.42E-04,,,,,
0,0,0,0,0,0,1.14885089,-3.21E-04,0,0,0,0,0,0,0,0,1.140029134,0,1.177969199,-3.25E-04,,,,,
0,0,0,0,0,0,1.118437652,-3.11E-04,0,0,0,0,0,0,0,0,1.111839927,0,1.150465378,-3.19E-04,,,,,
0,0,0,0,0,0,1.088024414,-3.01E-04,0,0,0,0,0,0,0,0,1.055461512,0,1.122961557,-3.11E-04,,,,,
0,0,0,0,0,0,1.057611176,-2.93E-04,0,0,0,0,0,0,0,0,1.004720939,0,1.067953916,-2.98E-04,,,,,
0,0,0,0,0,0,1.027197938,-2.83E-04,0,0,0,0,0,0,0,0,1.000500999,0,1.012946274,-2.75E-04,,,,,
0,0,0,0,0,0,1.000500999,-2.54E-04,0,0,0,0,0,0,0,0,0,0,1.000500999,-3.79E-04,,,,,
